geohash6,day,timestamp,demand
qp02z9,8,23:30,0.00159989330222
qp02z9,8,23:45,0.01178724026
qp02z9,9,0:30,0.0447182346174
qp02z9,9,0:45,0.0403152324647
qp02z9,9,1:30,0.0144820796077
qp02z9,9,1:45,0.00368362564438
qp02z9,9,6:45,0.0260288258638
qp02z9,9,7:30,0.0287861361912
qp02z9,9,7:45,0.00626909364159
qp02z9,9,8:30,0.0352294339836
qp02z9,9,8:45,0.0422268081406
qp02z9,9,9:15,0.0945628177709
qp02z9,9,9:30,0.0152876683648
qp02z9,9,9:45,0.0514060710992
qp02z9,9,10:0,0.0745574658549
qp02z9,9,10:15,0.0156335098786
qp02z9,9,10:30,0.0118790474627
qp02z9,9,10:45,0.00126335496759
qp02z9,9,11:15,0.000556431269066
qp02z9,10,0:15,0.0174272184681
qp02z9,10,0:30,0.0308409363008
qp02z9,10,0:45,0.00697395976685
qp02z9,10,1:0,0.0202662575154
qp02z9,10,1:45,0.00258516091474
qp02z9,10,2:0,0.00278774734827
qp02z9,10,3:15,0.0129208372034
qp02z9,10,4:30,0.0534885049913
qp02z9,10,5:0,0.0296384903258
qp02z9,10,5:15,0.00724712891497
qp02z9,10,5:45,0.0652770582837
qp02z9,10,6:0,0.0081701119293
qp02z9,10,7:30,0.0141243567037
qp02z9,10,10:15,0.0249490879465
qp02z9,10,12:45,0.0287042439681
qp02z9,10,13:45,0.0253834686752
qp02z9,11,0:30,0.0240346742105
qp02z9,11,1:0,0.0106097130996
qp02z9,11,2:0,0.0219311835377
qp02z9,11,2:45,0.00461545704797
qp02z9,11,3:15,0.0446300800786
qp02z9,11,4:15,0.0229896034422
qp02z9,11,4:30,0.0102455618833
qp02z9,11,4:45,0.0129594315985
qp02z9,11,5:0,0.043834971285
qp02z9,11,5:15,0.120944068228
qp02z9,11,5:30,0.0228063867539
qp02z9,11,8:0,0.00443651462463
qp02z9,11,9:30,0.0180924745871
qp02z9,11,9:45,0.0122168211418
qp02z9,11,10:0,0.020946902092
qp02z9,11,10:15,0.0264773758878
qp02z9,11,10:30,0.0105396533684
qp02z9,11,11:0,0.052456203633
qp02z9,11,11:15,0.0371510709534
qp02z9,11,11:30,0.0126370409921
qp02z9,12,0:45,0.00434105114753
qp02z9,12,3:0,0.00556461490108
qp02z9,12,3:15,0.010360572375
qp02z9,12,4:0,0.0476255897531
qp02z9,12,5:0,0.00957768679687
qp02z9,12,5:15,0.02493960313
qp02z9,12,6:0,0.00984581091156
qp02z9,12,6:30,0.0148614127186
qp02z9,12,6:45,0.0217012546669
qp02z9,12,7:0,0.0571320038747
qp02z9,12,7:15,0.0158688506973
qp02z9,12,7:30,0.000775768422977
qp02z9,12,8:0,0.0294114813992
qp02z9,12,8:30,0.00200597311616
qp02z9,12,8:45,0.0105806778705
qp02z9,12,9:0,0.00959257229056
qp02z9,12,9:15,0.0495415260904
qp02z9,12,12:0,0.0297231811241
qp02z9,12,13:30,0.000576509500934
qp02z9,13,0:15,0.0155211998339
qp02z9,13,1:15,0.0286641250281
qp02z9,13,1:45,0.00955555847093
qp02z9,13,2:0,0.0105273126515
qp02z9,13,4:30,0.0119219231823
qp02z9,13,7:15,0.00347144880186
qp02z9,13,7:45,0.0342202805197
qp02z9,13,8:15,0.024907020302
qp02z9,13,9:0,0.00637548757104
qp02z9,13,9:15,0.000919170456019
qp02z9,13,11:15,0.0253876780597
qp02z9,13,12:0,0.0176834339888
qp02z9,13,12:15,0.0218005014061
qp02z9,13,13:30,0.0215881972832
qp02z9,13,23:30,0.00456139202135
qp02z9,14,1:30,0.0250713203968
qp02z9,14,1:45,0.0392380767459
qp02z9,14,2:0,0.014261975081
qp02z9,14,2:15,0.00887893489669
qp02z9,14,4:15,0.00755031463409
qp02z9,14,4:45,0.0190397308213
qp02z9,14,5:0,0.0302459795805
qp02z9,14,5:15,0.0547875358716
qp02z9,14,7:0,0.0098415335727
qp02z9,14,7:45,0.00125002442535
qp02z9,14,8:45,0.0181316933111
qp02z9,14,9:0,0.00186094247302
qp02z9,14,9:45,0.014806151913
qp02z9,14,10:45,0.0165570569575
qp02z9,14,11:0,0.0182153598011
qp02z9,14,11:15,0.0131075964621
qp02z9,14,11:30,0.0313449325827
qp02z9,14,12:0,0.00132400528631
qp02z9,14,12:15,0.0456958628158
qp02z9,14,13:30,0.0111206405267
qp02zj,1,2:0,0.0823670200793
qp02zj,1,2:15,0.237684887573
qp02zj,1,2:30,0.21649363284
qp02zj,1,2:45,0.485080340328
qp02zj,1,3:0,0.443913497961
qp02zj,1,3:15,0.396488936026
qp02zj,1,3:30,0.493222287176
qp02zj,1,3:45,0.445353720913
qp02zj,1,4:0,0.369784532648
qp02zj,1,4:15,0.463057457048
qp02zj,1,4:30,0.492226750745
qp02zj,1,4:45,0.46534433001
qp02zj,1,5:0,0.365829818705
qp02zj,1,5:15,0.362383127076
qp02zj,1,5:30,0.474313252863
qp02zj,1,5:45,0.468419516925
qp02zj,1,6:0,0.424153116852
qp02zj,1,6:15,0.335886371248
qp02zj,1,6:30,0.449312592482
qp02zj,1,6:45,0.351869702123
qp02zj,1,7:0,0.392131684818
qp02zj,1,7:15,0.281300491264
qp02zj,1,7:30,0.340947231492
qp02zj,1,7:45,0.355448489375
qp02zj,1,8:0,0.340043678978
qp02zj,1,8:15,0.243431026201
qp02zj,1,8:30,0.275187508891
qp02zj,1,8:45,0.262269980622
qp02zj,1,9:0,0.18666141545
qp02zj,1,9:15,0.412569659432
qp02zj,1,9:30,0.320760135571
qp02zj,1,9:45,0.16466774196
qp02zj,1,10:0,0.187240416009
qp02zj,1,10:15,0.24304882147
qp02zj,1,10:30,0.286503640876
qp02zj,1,10:45,0.439894528948
qp02zj,1,11:0,0.317914020851
qp02zj,1,11:15,0.287047602683
qp02zj,1,11:30,0.303036910543
qp02zj,1,11:45,0.375885659241
qp02zj,1,12:0,0.129184343858
qp02zj,1,12:15,0.234318788026
qp02zj,1,12:30,0.119208864207
qp02zj,1,12:45,0.107202076565
qp02zj,1,13:0,0.0256045040692
qp02zj,1,13:15,0.0346440654583
qp02zj,1,13:30,0.0540354727385
qp02zj,1,13:45,0.0468264506912
qp02zj,1,14:0,0.0757946496457
qp02zj,1,14:15,0.0130671639801
qp02zj,1,23:45,0.0418896119202
qp02zj,2,0:45,0.0214862618277
qp02zj,2,1:15,0.00878811471272
qp02zj,2,1:30,0.0156579927373
qp02zj,2,1:45,0.0124729752269
qp02zj,2,2:0,0.217942131418
qp02zj,2,2:15,0.3113945795
qp02zj,2,2:30,0.301137294465
qp02zj,2,2:45,0.412390192392
qp02zj,2,3:0,0.453667989364
qp02zj,2,3:15,0.393237323196
qp02zj,2,3:30,0.445038900808
qp02zj,2,3:45,0.528816257594
qp02zj,2,4:0,0.601333123825
qp02zj,2,4:15,0.268874235436
qp02zj,2,4:30,0.583381611254
qp02zj,2,4:45,0.48221864445
qp02zj,2,5:0,0.563211975786
qp02zj,2,5:15,0.238073970682
qp02zj,2,5:30,0.230109491012
qp02zj,2,5:45,0.395837940108
qp02zj,2,6:0,0.444277799132
qp02zj,2,6:15,0.173658156506
qp02zj,2,6:30,0.276914169895
qp02zj,2,6:45,0.323886027982
qp02zj,2,7:0,0.430848730302
qp02zj,2,7:15,0.40702170026
qp02zj,2,7:30,0.358803959911
qp02zj,2,7:45,0.35528310365
qp02zj,2,8:0,0.328732617519
qp02zj,2,8:15,0.429825991406
qp02zj,2,8:30,0.354128971467
qp02zj,2,8:45,0.435271121483
qp02zj,2,9:0,0.404846779041
qp02zj,2,9:15,0.433374408064
qp02zj,2,9:30,0.248557750917
qp02zj,2,9:45,0.261858155501
qp02zj,2,10:0,0.339426004194
qp02zj,2,10:15,0.289959918183
qp02zj,2,10:30,0.377125260284
qp02zj,2,10:45,0.480680359067
qp02zj,2,11:0,0.405369191103
qp02zj,2,11:15,0.22620588804
qp02zj,2,11:30,0.412910443804
qp02zj,2,11:45,0.561762321626
qp02zj,2,12:0,0.32023067439
qp02zj,2,12:15,0.149563990865
qp02zj,2,12:30,0.193909463095
qp02zj,2,12:45,0.235118390895
qp02zj,2,13:0,0.132707246443
qp02zj,2,13:15,0.0779732604967
qp02zj,2,13:30,0.135288531463
qp02zj,2,13:45,0.0859104749794
qp02zj,2,14:0,0.110129292729
qp02zj,2,14:15,0.0055931878408
qp02zj,2,23:45,0.0318976816421
qp02zj,3,1:45,0.00155895101086
qp02zj,3,2:0,0.201670617866
qp02zj,3,2:15,0.230157105646
qp02zj,3,2:30,0.249301587286
qp02zj,3,2:45,0.44641029529
qp02zj,3,3:0,0.349681144192
qp02zj,3,3:15,0.484689185338
qp02zj,3,3:30,0.536078534458
qp02zj,3,3:45,0.483184344237
qp02zj,3,4:0,0.429548706551
qp02zj,3,4:15,0.357174452849
qp02zj,3,4:30,0.432423781948
qp02zj,3,4:45,0.334641741839
qp02zj,3,5:0,0.538598559482
qp02zj,3,5:15,0.452649891719
qp02zj,3,5:30,0.499938355109
qp02zj,3,5:45,0.331276647854
qp02zj,3,6:0,0.468106316877
qp02zj,3,6:15,0.53748467479
qp02zj,3,6:30,0.42932665952
qp02zj,3,6:45,0.42365617965
qp02zj,3,7:0,0.344547283306
qp02zj,3,7:15,0.264428595326
qp02zj,3,7:30,0.327838389675
qp02zj,3,7:45,0.440345297077
qp02zj,3,8:0,0.359940906989
qp02zj,3,8:15,0.386677241528
qp02zj,3,8:30,0.283579355717
qp02zj,3,8:45,0.333572210699
qp02zj,3,9:0,0.25608324306
qp02zj,3,9:15,0.321596407921
qp02zj,3,9:30,0.209615074489
qp02zj,3,9:45,0.310787424714
qp02zj,3,10:0,0.313745988419
qp02zj,3,10:15,0.297881006422
qp02zj,3,10:30,0.405331611148
qp02zj,3,10:45,0.432468854488
qp02zj,3,11:0,0.358925389066
qp02zj,3,11:15,0.396081864075
qp02zj,3,11:30,0.338277732814
qp02zj,3,11:45,0.415569456225
qp02zj,3,12:0,0.214703932293
qp02zj,3,12:15,0.341381447863
qp02zj,3,12:30,0.226039242918
qp02zj,3,12:45,0.171149173269
qp02zj,3,13:0,0.131192399343
qp02zj,3,13:15,0.163960980721
qp02zj,3,13:30,0.0497440984086
qp02zj,3,13:45,0.0350888257636
qp02zj,3,14:0,0.0943025416918
qp02zj,3,14:15,0.0384375259746
qp02zj,3,17:30,0.00412958302916
qp02zj,3,23:30,0.0170726327235
qp02zj,4,1:45,0.0450033247788
qp02zj,4,2:0,0.165861874865
qp02zj,4,2:15,0.126265808402
qp02zj,4,2:30,0.230849784232
qp02zj,4,2:45,0.226808213088
qp02zj,4,3:0,0.253632798571
qp02zj,4,3:15,0.344573029831
qp02zj,4,3:30,0.294500814077
qp02zj,4,3:45,0.354548343057
qp02zj,4,4:0,0.244151897995
qp02zj,4,4:15,0.499205921303
qp02zj,4,4:30,0.257668934761
qp02zj,4,4:45,0.345299339794
qp02zj,4,5:0,0.193232147602
qp02zj,4,5:15,0.24592916237
qp02zj,4,5:30,0.387421064688
qp02zj,4,5:45,0.343412887383
qp02zj,4,6:0,0.321902538814
qp02zj,4,6:15,0.213451425859
qp02zj,4,6:30,0.260946797093
qp02zj,4,6:45,0.276497615991
qp02zj,4,7:0,0.208485195149
qp02zj,4,7:15,0.298117459867
qp02zj,4,7:30,0.367018357618
qp02zj,4,7:45,0.341846385995
qp02zj,4,8:0,0.274516203547
qp02zj,4,8:15,0.309435740931
qp02zj,4,8:30,0.0723492619519
qp02zj,4,8:45,0.171956120785
qp02zj,4,9:0,0.202313480574
qp02zj,4,9:15,0.169674600068
qp02zj,4,9:30,0.215249621858
qp02zj,4,9:45,0.164668466859
qp02zj,4,10:0,0.173478370914
qp02zj,4,10:15,0.386520809485
qp02zj,4,10:30,0.294456020833
qp02zj,4,10:45,0.170544991846
qp02zj,4,11:0,0.193669442512
qp02zj,4,11:15,0.331485077085
qp02zj,4,11:30,0.195093546252
qp02zj,4,11:45,0.307669602266
qp02zj,4,12:0,0.307016639792
qp02zj,4,12:15,0.180893278006
qp02zj,4,12:30,0.19124874157
qp02zj,4,12:45,0.15747931782
qp02zj,4,13:0,0.258367359551
qp02zj,4,13:15,0.147908354057
qp02zj,4,13:30,0.188767341178
qp02zj,4,13:45,0.200681909233
qp02zj,4,14:0,0.0513721611901
qp02zj,4,14:15,0.128130485786
qp02zj,4,14:30,0.117312407248
qp02zj,4,14:45,0.0692045992247
qp02zj,4,15:0,0.00373412785586
qp02zj,5,0:45,0.0283651245242
qp02zj,5,1:30,0.0289192802143
qp02zj,5,2:0,0.0820716439584
qp02zj,5,2:15,0.0746893557351
qp02zj,5,2:30,0.142352031397
qp02zj,5,2:45,0.174366324458
qp02zj,5,3:0,0.194525778193
qp02zj,5,3:15,0.312137705303
qp02zj,5,3:30,0.337028751858
qp02zj,5,3:45,0.283947977165
qp02zj,5,4:0,0.336229283197
qp02zj,5,4:15,0.276127833266
qp02zj,5,4:30,0.127099633435
qp02zj,5,4:45,0.236801206815
qp02zj,5,5:0,0.257480981939
qp02zj,5,5:15,0.214001193746
qp02zj,5,5:30,0.230179274402
qp02zj,5,5:45,0.337139146527
qp02zj,5,6:0,0.172950816808
qp02zj,5,6:15,0.197002982589
qp02zj,5,6:30,0.198591746901
qp02zj,5,6:45,0.268006577609
qp02zj,5,7:0,0.258752222426
qp02zj,5,7:15,0.280457154612
qp02zj,5,7:30,0.236764149149
qp02zj,5,7:45,0.267455212326
qp02zj,5,8:0,0.271996916372
qp02zj,5,8:15,0.114595022115
qp02zj,5,8:30,0.129097057473
qp02zj,5,8:45,0.131053838456
qp02zj,5,9:0,0.123630355192
qp02zj,5,9:15,0.211034555271
qp02zj,5,9:30,0.111625269747
qp02zj,5,9:45,0.0917475419874
qp02zj,5,10:0,0.158843914064
qp02zj,5,10:15,0.161013294773
qp02zj,5,10:30,0.180344978242
qp02zj,5,10:45,0.102647655108
qp02zj,5,11:0,0.197308249359
qp02zj,5,11:15,0.148475456859
qp02zj,5,11:30,0.12220345032
qp02zj,5,11:45,0.331275949582
qp02zj,5,12:0,0.273446463637
qp02zj,5,12:15,0.109414050997
qp02zj,5,12:30,0.137599674557
qp02zj,5,12:45,0.184929385829
qp02zj,5,13:0,0.187240554875
qp02zj,5,13:15,0.170937151461
qp02zj,5,13:30,0.0961350687174
qp02zj,5,13:45,0.247712732809
qp02zj,5,14:0,0.0735694417225
qp02zj,5,14:15,0.0910867573687
qp02zj,5,14:30,0.0021709014624
qp02zj,6,2:0,0.160993128828
qp02zj,6,2:15,0.150701213867
qp02zj,6,2:30,0.35879193514
qp02zj,6,2:45,0.255595806551
qp02zj,6,3:0,0.348348417641
qp02zj,6,3:15,0.314849048832
qp02zj,6,3:30,0.397765615081
qp02zj,6,3:45,0.259714643088
qp02zj,6,4:0,0.396278792445
qp02zj,6,4:15,0.33253077087
qp02zj,6,4:30,0.417208318856
qp02zj,6,4:45,0.274935023267
qp02zj,6,5:0,0.349868852054
qp02zj,6,5:15,0.231166078446
qp02zj,6,5:30,0.187334526144
qp02zj,6,5:45,0.248301287748
qp02zj,6,6:0,0.213826383169
qp02zj,6,6:15,0.301450810169
qp02zj,6,6:30,0.276748392386
qp02zj,6,6:45,0.315626367776
qp02zj,6,7:0,0.335201187547
qp02zj,6,7:15,0.393645381664
qp02zj,6,7:30,0.241023376626
qp02zj,6,7:45,0.177382304842
qp02zj,6,8:0,0.188894467344
qp02zj,6,8:15,0.214927434311
qp02zj,6,8:30,0.335009985049
qp02zj,6,8:45,0.280109244872
qp02zj,6,9:0,0.177447775641
qp02zj,6,9:15,0.174679127028
qp02zj,6,9:30,0.0637012563766
qp02zj,6,9:45,0.167409287699
qp02zj,6,10:0,0.183587965774
qp02zj,6,10:15,0.0957667930994
qp02zj,6,10:30,0.238960530269
qp02zj,6,10:45,0.18531569739
qp02zj,6,11:0,0.286942114053
qp02zj,6,11:15,0.431033351279
qp02zj,6,11:30,0.315309890186
qp02zj,6,11:45,0.367353215708
qp02zj,6,12:0,0.257603054434
qp02zj,6,12:15,0.188058882658
qp02zj,6,12:30,0.236323975219
qp02zj,6,12:45,0.22648526313
qp02zj,6,13:0,0.108344035214
qp02zj,6,13:15,0.127743763317
qp02zj,6,13:30,0.107315671302
qp02zj,6,13:45,0.132475082346
qp02zj,6,14:0,0.0832875060296
qp02zj,6,22:45,0.00363796592771
qp02zj,6,23:30,0.0260222291602
qp02zj,7,0:45,0.056968739592
qp02zj,7,1:15,0.0733510762803
qp02zj,7,1:30,0.0631126223088
qp02zj,7,1:45,0.0135384059938
qp02zj,7,2:0,0.193254509345
qp02zj,7,2:15,0.101648250513
qp02zj,7,2:30,0.243068423641
qp02zj,7,2:45,0.161207114568
qp02zj,7,3:0,0.329463243831
qp02zj,7,3:15,0.153750039071
qp02zj,7,3:30,0.26381971062
qp02zj,7,3:45,0.285646241631
qp02zj,7,4:0,0.167142944291
qp02zj,7,4:15,0.373862641836
qp02zj,7,4:30,0.327507468101
qp02zj,7,4:45,0.230555927414
qp02zj,7,5:0,0.246894028726
qp02zj,7,5:15,0.150142632465
qp02zj,7,5:30,0.256195669741
qp02zj,7,5:45,0.245608920771
qp02zj,7,6:0,0.243762981141
qp02zj,7,6:15,0.203703210731
qp02zj,7,6:30,0.189543961115
qp02zj,7,6:45,0.226893233567
qp02zj,7,7:0,0.133917940939
qp02zj,7,7:15,0.208764818113
qp02zj,7,7:30,0.224707785142
qp02zj,7,7:45,0.10415222461
qp02zj,7,8:0,0.261450573955
qp02zj,7,8:15,0.254071063261
qp02zj,7,8:30,0.229442056192
qp02zj,7,8:45,0.201039358668
qp02zj,7,9:0,0.137463631391
qp02zj,7,9:15,0.165619381309
qp02zj,7,9:30,0.172035069588
qp02zj,7,9:45,0.100354492305
qp02zj,7,10:0,0.127298619639
qp02zj,7,10:15,0.0912147240858
qp02zj,7,10:30,0.248525296226
qp02zj,7,10:45,0.165967841862
qp02zj,7,11:0,0.234082790978
qp02zj,7,11:15,0.257009325072
qp02zj,7,11:30,0.149909549848
qp02zj,7,11:45,0.244941390449
qp02zj,7,12:0,0.260777721219
qp02zj,7,12:15,0.259764583666
qp02zj,7,12:30,0.270555351506
qp02zj,7,12:45,0.185972812605
qp02zj,7,13:0,0.121819323219
qp02zj,7,13:15,0.153665059632
qp02zj,7,13:30,0.0733090827201
qp02zj,7,13:45,0.124605892689
qp02zj,7,14:15,0.0357234547079
qp02zj,7,14:30,0.0296508829611
qp02zj,8,0:0,0.044863913607
qp02zj,8,0:30,0.0114790855415
qp02zj,8,0:45,0.00245201330443
qp02zj,8,1:0,0.0176204307355
qp02zj,8,1:15,0.0190651280954
qp02zj,8,1:45,0.0311251319092
qp02zj,8,2:0,0.143432330657
qp02zj,8,2:15,0.0962877838526
qp02zj,8,2:30,0.235560523592
qp02zj,8,2:45,0.230083605233
qp02zj,8,3:0,0.224424568278
qp02zj,8,3:15,0.234225125288
qp02zj,8,3:30,0.352865285157
qp02zj,8,3:45,0.199161541871
qp02zj,8,4:0,0.189154546981
qp02zj,8,4:15,0.18568423275
qp02zj,8,4:30,0.128129761088
qp02zj,8,4:45,0.277244055796
qp02zj,8,5:0,0.265129055819
qp02zj,8,5:15,0.290688296554
qp02zj,8,5:30,0.166887410795
qp02zj,8,5:45,0.15477986732
qp02zj,8,6:0,0.146846812817
qp02zj,8,6:15,0.170333768252
qp02zj,8,6:30,0.153431398951
qp02zj,8,6:45,0.165072343183
qp02zj,8,7:0,0.281981166208
qp02zj,8,7:15,0.189937817263
qp02zj,8,7:30,0.304549678601
qp02zj,8,7:45,0.149190936585
qp02zj,8,8:0,0.25092168929
qp02zj,8,8:15,0.0851454183105
qp02zj,8,8:30,0.10500570578
qp02zj,8,8:45,0.154483692766
qp02zj,8,9:0,0.00154771102335
qp02zj,8,9:15,0.0789534270618
qp02zj,8,9:30,0.114755479891
qp02zj,8,9:45,0.113254118707
qp02zj,8,10:0,0.139986492529
qp02zj,8,10:15,0.247150236236
qp02zj,8,10:30,0.102540270872
qp02zj,8,10:45,0.315870932708
qp02zj,8,11:0,0.247773966462
qp02zj,8,11:15,0.158720497902
qp02zj,8,11:30,0.179768895927
qp02zj,8,11:45,0.171910096209
qp02zj,8,12:0,0.164052129727
qp02zj,8,12:15,0.180406498265
qp02zj,8,12:30,0.18425137971
qp02zj,8,12:45,0.195824563794
qp02zj,8,13:0,0.141917311355
qp02zj,8,13:15,0.115931690563
qp02zj,8,13:30,0.243658852198
qp02zj,8,13:45,0.124153791328
qp02zj,8,14:0,0.0592661221178
qp02zj,8,14:15,0.117013432076
qp02zj,8,23:30,0.0302704426289
qp02zj,9,0:45,0.0348968794672
qp02zj,9,1:0,0.0192365779359
qp02zj,9,1:15,0.0409154132487
qp02zj,9,1:45,0.00548938944957
qp02zj,9,2:0,0.0230721960893
qp02zj,9,2:15,0.0524197824241
qp02zj,9,2:30,0.241715037182
qp02zj,9,2:45,0.307859528454
qp02zj,9,3:0,0.338652249228
qp02zj,9,3:15,0.374909064077
qp02zj,9,3:30,0.298915119991
qp02zj,9,3:45,0.30478212739
qp02zj,9,4:0,0.156518824762
qp02zj,9,4:15,0.155441248829
qp02zj,9,4:30,0.191542983575
qp02zj,9,4:45,0.314526960524
qp02zj,9,5:0,0.393286785419
qp02zj,9,5:15,0.225069671565
qp02zj,9,5:30,0.210921336074
qp02zj,9,5:45,0.270151876965
qp02zj,9,6:0,0.268990953396
qp02zj,9,6:15,0.288268070024
qp02zj,9,6:30,0.270730640524
qp02zj,9,6:45,0.288102036806
qp02zj,9,7:0,0.161002494742
qp02zj,9,7:15,0.106964415128
qp02zj,9,7:30,0.260159601496
qp02zj,9,7:45,0.125621591097
qp02zj,9,8:0,0.265821434062
qp02zj,9,8:15,0.130592222139
qp02zj,9,8:30,0.151570421142
qp02zj,9,8:45,0.17184230134
qp02zj,9,9:0,0.178822561743
qp02zj,9,9:15,0.144575370264
qp02zj,9,9:30,0.213281474146
qp02zj,9,9:45,0.0991034592417
qp02zj,9,10:0,0.157450888264
qp02zj,9,10:15,0.258668621475
qp02zj,9,10:30,0.133194053575
qp02zj,9,10:45,0.198778890013
qp02zj,9,11:0,0.24033145754
qp02zj,9,11:15,0.140139884354
qp02zj,9,11:30,0.195330997626
qp02zj,9,11:45,0.251233592274
qp02zj,9,12:0,0.162511473515
qp02zj,9,12:15,0.251946716705
qp02zj,9,12:30,0.25336332171
qp02zj,9,12:45,0.213713209473
